UDI,Product_ID,Type,Air_temperature__K_,Process_temperature__K_,Rotational_speed__rpm_,Torque__Nm_,Tool_wear__min_,Machine_failure,TWF,HDF,PWF,OSF,RNF
6984,M21843,M,300.7,311.0,1334,53.9,150,0,0,0,0,0,0
7851,M22710,M,300.3,311.7,1447,36.8,0,0,0,0,0,0,0
8947,M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0
3843,L51022,L,302.5,311.2,1545,40.1,165,0,0,0,0,0,0
6977,L54156,L,300.6,310.9,1344,46.7,133,0,0,0,0,0,0
9223,M24082,M,297.9,309.0,1525,38.5,113,0,0,0,0,0,0
3049,L50228,L,300.2,309.3,1532,43.2,53,0,0,0,0,0,0
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0
2491,H31904,H,299.1,308.8,1566,46.6,192,0,0,0,0,0,0
5736,L52915,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0
8435,M23294,M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0
1822,L49001,L,298.1,307.6,1354,43.3,155,0,0,0,0,0,0
9541,M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0
5860,L53039,L,301.3,311.0,1542,33.6,80,0,0,0,0,0,0
8103,L55282,L,300.3,311.8,1413,46.0,182,0,0,0,0,0,0
9638,L56817,L,299.2,310.3,1463,38.9,160,0,0,0,0,0,0
8828,L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0
6949,L54128,L,300.7,311.2,1457,51.4,61,0,0,0,0,0,0
4910,L52089,L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0
3269,M18128,M,301.3,310.1,1525,37.8,199,0,0,0,0,0,0
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0
9758,M24617,M,298.6,309.9,1517,34.0,215,0,0,0,0,0,0
2304,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0
846,L48025,L,296.3,307.3,1439,41.5,208,0,0,0,0,0,0
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0
1301,L48480,L,298.7,309.8,1322,57.0,140,0,0,0,0,0,0
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0
3435,M18294,M,301.5,310.5,1412,44.1,184,0,0,0,0,0,0
5105,L52284,L,304.1,313.5,1469,44.6,113,0,0,0,0,0,0
2936,M17795,M,300.8,309.7,1680,28.2,189,0,0,0,0,0,0
3283,L50462,L,301.2,309.9,1515,40.9,21,0,0,0,0,0,0
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0
8331,L55510,L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0
613,L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0
6946,M21805,M,300.8,311.4,1852,22.2,53,0,0,0,0,0,0
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0
4964,L52143,L,303.9,312.7,1789,24.4,163,0,0,0,0,0,0
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0
3345,L50524,L,301.4,310.7,1706,27.9,170,0,0,0,0,0,0
699,L47878,L,297.6,308.8,1539,40.2,72,0,0,0,0,0,0
2849,M17708,M,300.3,309.3,1391,57.9,204,0,0,0,0,0,0
1880,M16739,M,298.2,307.7,1608,33.8,106,0,0,0,0,0,0
1506,L48685,L,298.0,308.7,1626,36.7,210,0,0,0,0,0,0
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0
4570,L51749,L,302.8,310.9,1636,35.0,38,0,0,0,0,0,0
1848,L49027,L,297.8,307.3,1412,50.7,24,0,0,0,0,0,0
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0
4368,H33781,H,302.0,309.9,1447,42.8,185,0,0,0,0,0,0
9169,H38582,H,297.6,308.8,1385,44.4,181,0,0,0,0,0,0
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0
8545,H37958,H,298.5,309.4,2011,21.0,59,0,0,0,0,0,0
3538,M18397,M,302.0,311.0,1980,21.5,20,0,0,0,0,0,0
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0
8244,H37657,H,299.1,310.4,1369,54.5,104,0,0,0,0,0,0
4518,L51697,L,302.4,310.3,1520,31.6,121,0,0,0,0,0,0
8874,H38287,H,298.0,309.1,1557,36.4,65,0,0,0,0,0,0
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0
9653,M24512,M,299.0,310.0,1488,46.3,198,0,0,0,0,0,0
2027,M16886,M,298.7,308.5,1360,52.9,69,0,0,0,0,0,0
1215,M16074,M,296.8,307.8,1694,33.0,115,0,0,0,0,0,0
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0
5032,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0
7375,L54554,L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0
4529,L51708,L,302.5,310.5,1507,39.5,147,0,0,0,0,0,0
3064,L50243,L,300.0,309.1,1431,45.4,90,0,0,0,0,0,0
1206,L48385,L,296.8,308.0,1371,54.5,86,0,0,0,0,0,0
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0
2908,M17767,M,300.6,309.4,1581,35.7,117,0,0,0,0,0,0
9872,M24731,M,298.9,309.8,1947,21.7,105,0,0,0,0,0,0
1582,M16441,M,298.2,308.3,1560,33.0,181,0,0,0,0,0,0
3708,M18567,M,302.1,311.3,1497,38.4,28,0,0,0,0,0,0
1361,H30774,H,298.8,310.2,1707,27.6,56,0,0,0,0,0,0
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0
1493,M16352,M,298.0,308.7,1479,58.5,176,1,0,0,1,0,0
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0
5758,L52937,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0
3787,L50966,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0
1473,M16332,M,298.5,309.6,1438,44.5,124,0,0,0,0,0,0
4809,L51988,L,303.5,312.3,1404,48.6,193,0,0,0,0,0,0
2105,M16964,M,299.3,309.1,1600,35.3,52,0,0,0,0,0,0
6957,M21816,M,300.8,311.2,1434,39.1,82,0,0,0,0,0,0
6682,L53861,L,301.4,310.7,1425,45.1,7,0,0,0,0,0,0
2093,L49272,L,299.4,309.2,1444,48.2,24,0,0,0,0,0,0
8307,M23166,M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0
5859,L53038,L,301.3,311.0,1348,44.5,78,0,0,0,0,0,0
6013,H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0
5455,L52634,L,303.0,312.5,1461,40.2,127,0,0,0,0,0,0
5973,L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0
4846,M19705,M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0
8872,M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0
9651,M24510,M,299.1,310.0,1437,41.1,192,0,0,0,0,0,0
4889,L52068,L,303.7,312.4,1512,39.2,184,0,0,0,0,0,0
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0
4874,M19733,M,303.7,312.4,1474,38.8,139,0,0,0,0,0,0
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0
610,L47789,L,298.1,309.9,1629,32.5,45,0,0,0,0,0,0
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0
802,L47981,L,296.9,307.8,1285,52.1,100,0,0,0,0,0,0
4942,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0
5298,L52477,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0
3704,M18563,M,302.0,311.2,1418,49.5,17,0,0,0,0,0,0
5136,L52315,L,304.1,313.3,1883,24.5,190,0,0,0,0,0,0
9890,H39303,H,298.8,309.6,1516,40.2,152,0,0,0,0,0,0
592,H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0
3219,L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0
4712,M19571,M,303.4,311.7,1515,44.2,168,0,0,0,0,0,0
6009,L53188,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0
2478,L49657,L,298.9,308.5,1387,57.3,154,0,0,0,0,0,0
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0
1369,H30782,H,298.8,310.3,1708,27.1,78,0,0,0,0,0,0
7670,L54849,L,300.7,311.8,1336,58.4,189,1,0,0,0,1,0
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0
700,H30113,H,297.5,308.7,1416,39.2,74,0,0,0,0,0,0
1590,M16449,M,298.1,308.3,1453,41.5,204,0,0,0,0,0,0
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0
1405,M16264,M,298.9,310.1,1555,40.6,176,0,0,0,0,0,0
5849,L53028,L,301.4,311.3,2323,15.9,50,0,0,0,0,0,0
2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0
2466,L49645,L,298.9,308.6,1481,40.7,124,0,0,0,0,0,0
4955,L52134,L,303.7,312.6,1702,29.1,141,0,0,0,0,0,0
6915,H36328,H,300.9,311.3,1668,28.9,183,0,0,0,0,0,0
4,L47183,L,298.2,308.6,1433,39.5,7,0,0,0,0,0,0
8381,L55560,L,298.9,310.0,1776,25.7,51,0,0,0,0,0,0
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0
1481,M16340,M,298.2,309.3,2056,18.7,144,0,0,0,0,0,0
1299,M16158,M,298.7,309.8,1343,53.6,134,0,0,0,0,0,0
8693,L55872,L,297.1,308.4,1583,31.9,2,0,0,0,0,0,0
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0
6428,L53607,L,300.2,309.8,1418,49.3,16,0,0,0,0,0,0
5990,L53169,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0
9032,H38445,H,297.5,308.4,1793,23.9,28,0,0,0,0,0,0
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0
4685,M19544,M,303.6,311.8,1421,44.8,101,1,0,0,0,0,0
766,L47945,L,296.9,308.0,1332,53.9,7,0,0,0,0,0,0
1180,L48359,L,297.3,308.4,1441,43.4,14,0,0,0,0,0,0
3604,L50783,L,301.7,310.7,1542,40.0,188,0,0,0,0,0,0
963,M15822,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,0
3402,M18261,M,301.4,310.7,1617,34.3,101,0,0,0,0,0,0
7002,L54181,L,300.5,310.5,1564,38.2,199,0,0,0,0,0,0
7683,M22542,M,300.7,311.7,1412,49.1,219,0,0,0,0,0,0
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0
8334,M23193,M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0
669,L47848,L,297.5,308.9,1738,24.0,195,0,0,0,0,0,0
7068,M21927,M,300.8,310.7,1386,42.1,170,0,0,0,0,0,0
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0
4154,M19013,M,302.0,310.4,1212,55.6,79,1,0,1,0,0,0
8422,L55601,L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0
1294,H30707,H,298.7,309.8,1582,33.4,121,0,0,0,0,0,0
8889,M23748,M,297.7,308.9,1530,39.1,108,0,0,0,0,0,0
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0
994,M15853,M,296.1,307.1,1485,36.0,169,0,0,0,0,0,0
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0
8395,M23254,M,298.6,309.5,1566,38.1,89,0,0,0,0,0,0
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0
8971,L56150,L,297.0,307.6,1575,37.4,98,0,0,0,0,0,0
7981,M22840,M,301.2,312.4,1505,39.6,102,0,0,0,0,0,0
3803,M18662,M,302.2,310.9,1488,44.2,57,0,0,0,0,0,0
1936,M16795,M,298.1,307.9,1377,55.1,42,0,0,0,0,0,0
2170,L49349,L,299.5,309.1,1415,49.2,8,0,0,0,0,0,0
3002,L50181,L,300.5,309.8,1445,43.9,164,0,0,0,0,0,0
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0
637,L47816,L,298.3,309.9,1463,43.9,116,0,0,0,0,0,0
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0
836,M15695,M,296.7,307.4,1533,32.5,182,0,0,0,0,0,0
2200,M17059,M,299.8,309.1,1268,58.0,90,0,0,0,0,0,0
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0
4488,L51667,L,302.5,310.5,1436,36.5,43,0,0,0,0,0,0
2184,M17043,M,299.6,309.3,1577,39.8,48,0,0,0,0,0,0
4123,L51302,L,302.2,310.6,1462,43.6,0,0,0,0,0,0,0
3772,M18631,M,302.3,311.0,1384,49.7,192,0,0,0,0,0,0
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0
9600,L56779,L,299.0,310.1,1463,37.4,56,0,0,0,0,0,0
872,L48051,L,295.8,306.4,1339,53.2,67,0,0,0,0,0,0
6374,H35787,H,300.0,309.5,1735,28.9,82,0,0,0,0,0,0
7019,M21878,M,300.7,310.7,1377,46.7,36,0,0,0,0,0,0
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0
6699,L53878,L,301.6,310.8,1418,44.7,46,0,0,0,0,0,0
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0
3613,L50792,L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0
1417,M16276,M,298.7,309.9,2083,18.2,205,0,0,0,0,0,0
8326,M23185,M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0
3521,L50700,L,301.9,311.0,1669,32.2,191,0,0,0,0,0,0
5283,H34696,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0
5872,L53051,L,301.5,311.1,1469,49.5,107,0,0,0,0,0,0
9659,L56838,L,299.0,309.9,1548,34.5,214,0,0,0,0,0,0
6659,L53838,L,301.4,310.4,1430,50.9,178,0,0,0,0,0,0
3084,L50263,L,300.1,309.3,1712,28.5,141,0,0,0,0,0,0
2249,M17108,M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0
8562,L55741,L,298.2,308.9,1332,44.4,100,0,0,0,0,0,0
3414,L50593,L,301.3,310.3,1560,36.3,129,0,0,0,0,0,0
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0
9686,L56865,L,299.0,310.0,1360,48.1,37,0,0,0,0,0,0
8767,L55946,L,297.5,308.8,1360,50.7,190,0,0,0,0,0,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0
1327,L48506,L,298.9,310.2,1411,46.5,202,0,0,0,0,0,0
8001,M22860,M,300.8,312.0,1443,53.3,151,0,0,0,0,0,0
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0
7647,L54826,L,300.4,311.4,1936,23.9,131,0,0,0,0,0,0
8420,L55599,L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0
1866,L49045,L,297.9,307.7,1567,34.7,74,0,0,0,0,0,0
5024,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0
9941,M24800,M,298.3,308.1,1722,28.6,89,0,0,0,0,0,0
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0
3536,H32949,H,301.9,311.0,1672,29.9,13,0,0,0,0,0,0
835,H30248,H,296.6,307.4,1333,50.2,177,0,0,0,0,0,0
7316,L54495,L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0
8141,L55320,L,299.6,310.9,1658,28.0,76,0,0,0,0,0,0
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0
6046,L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0
4430,M19289,M,302.3,310.1,1731,33.4,112,0,0,0,0,0,0
2303,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0
1593,L48772,L,298.1,308.4,1592,38.2,211,0,0,0,0,0,0
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0
6612,H36025,H,301.5,310.5,1587,33.8,57,0,0,0,0,0,0
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0
7064,L54243,L,300.7,310.4,1234,51.7,160,0,0,0,0,0,0
3120,L50299,L,300.1,309.4,1858,23.6,26,0,0,0,0,0,0
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0
6930,M21789,M,301.0,311.6,1301,55.0,9,0,0,0,0,0,0
4351,M19210,M,301.9,309.7,1568,37.5,135,0,0,0,0,0,0
1413,M16272,M,298.8,309.9,1415,53.2,194,0,0,0,0,0,0
4083,L51262,L,302.0,310.4,1568,39.2,112,0,0,0,0,0,0
8696,M23555,M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0
1219,M16078,M,297.0,308.2,1702,30.7,124,0,0,0,0,0,0
8427,L55606,L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0
8283,M23142,M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0
8679,L55858,L,297.3,308.5,1514,44.5,177,0,0,0,0,0,0
7275,M22134,M,300.2,310.3,1478,38.1,45,0,0,0,0,0,0
1255,H30668,H,297.5,308.8,1430,49.4,2,0,0,0,0,0,0
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0
2001,L49180,L,298.4,308.1,1279,53.1,9,0,0,0,0,0,0
4509,L51688,L,302.4,310.0,1426,46.6,102,0,0,0,0,0,0
2101,M16960,M,299.3,309.3,1471,46.0,42,0,0,0,0,0,0
7007,H36420,H,300.6,310.6,1419,39.6,3,0,0,0,0,0,0
6461,L53640,L,300.6,310.0,1313,52.9,93,0,0,0,0,0,0
180,L47359,L,298.2,308.3,1304,49.8,45,0,0,0,0,0,0
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0
3056,L50235,L,300.1,309.2,1427,37.6,73,0,0,0,0,0,0
2317,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0
8203,L55382,L,299.3,310.9,1669,32.4,5,0,0,0,0,0,0
6959,L54138,L,300.6,311.0,1563,40.7,87,0,0,0,0,0,0
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0
3517,L50696,L,302.0,311.1,1402,47.8,182,0,0,0,0,0,0
1224,L48403,L,297.0,308.3,1492,48.1,137,0,0,0,0,0,0
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0
1415,M16274,M,298.7,309.8,1570,42.1,200,0,0,0,0,0,0
9765,L56944,L,298.5,309.5,1294,66.7,12,1,0,0,1,0,0
3831,L51010,L,302.3,310.9,1891,22.7,135,0,0,0,0,0,0
5083,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0
8134,L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0
2917,L50096,L,300.6,309.6,1411,41.6,140,0,0,0,0,0,0
1162,L48341,L,297.0,307.8,1316,61.2,200,1,0,0,0,1,0
5245,L52424,L,303.6,313.0,1593,31.6,52,0,0,0,0,0,0
6529,L53708,L,301.2,310.5,1546,40.0,55,0,0,0,0,0,0
9979,H39392,H,298.6,308.3,1377,52.1,181,0,0,0,0,0,0
1175,M16034,M,297.1,308.1,1352,44.4,0,0,0,0,0,0,0
1490,M16349,M,298.2,309.0,1723,26.6,168,0,0,0,0,0,0
3013,L50192,L,300.4,309.6,1432,44.7,192,0,0,0,0,0,0
8532,L55711,L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0
6029,L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0
8523,H37936,H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0
4740,L51919,L,303.2,311.4,1351,53.8,8,1,0,1,0,0,0
4099,L51278,L,302.0,310.3,1648,29.6,157,0,0,0,0,0,0
3790,L50969,L,302.3,310.8,1650,32.4,26,0,0,0,0,0,0
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0
5786,L52965,L,301.7,311.1,1469,37.2,128,0,0,0,0,0,0
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0
8371,L55550,L,298.8,309.8,1634,33.6,27,0,0,0,0,0,0
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0
5886,L53065,L,301.3,311.1,1647,28.2,140,0,0,0,0,0,0
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0
5481,H34894,H,302.7,312.1,1478,36.0,191,0,0,0,0,0,0
1142,L48321,L,297.0,307.9,1635,31.6,147,0,0,0,0,0,0
3143,L50322,L,300.6,310.0,1658,34.7,88,0,0,0,0,0,0
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0
2972,M17831,M,300.7,309.5,1393,43.9,81,0,0,0,0,0,0
7679,M22538,M,300.6,311.7,1389,52.1,210,0,0,0,0,0,0
5946,M20805,M,300.8,310.8,1415,44.5,87,0,0,0,0,0,0
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0
8135,L55314,L,299.7,311.1,1650,32.4,60,0,0,0,0,0,0
4049,L51228,L,301.9,311.0,2691,12.1,31,1,0,0,1,0,0
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0
8280,L55459,L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0
3933,L51112,L,302.6,311.6,1953,22.4,180,0,0,0,0,0,0
9755,M24614,M,298.5,309.7,1552,34.0,205,0,0,0,0,0,0
4628,M19487,M,303.0,311.2,1592,38.9,188,0,0,0,0,0,0
5913,M20772,M,300.7,310.3,1659,29.8,6,0,0,0,0,0,0
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0
900,H30313,H,295.6,306.2,1329,55.3,135,0,0,0,0,0,0
3837,L51016,L,302.4,311.2,1466,43.9,152,0,0,0,0,0,0
3628,L50807,L,302.2,311.5,1588,30.6,39,0,0,0,0,0,0
1375,L48554,L,298.8,310.3,1553,36.8,97,0,0,0,0,0,0
6878,M21737,M,300.8,311.2,1488,40.1,87,0,0,0,0,0,0
8702,M23561,M,297.3,308.7,1466,38.4,27,0,0,0,0,0,0
4743,L51922,L,303.3,311.3,1592,33.7,14,0,0,0,0,0,0
3293,L50472,L,301.3,310.3,1400,44.3,47,0,0,0,0,0,0
948,L48127,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0
2872,M17731,M,300.7,309.6,1536,37.2,19,0,0,0,0,0,0
2142,M17001,M,299.3,308.9,1577,34.9,160,0,0,0,0,0,0
8377,L55556,L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0
3433,M18292,M,301.6,310.7,2012,20.7,178,0,0,0,0,0,0
5225,L52404,L,303.9,313.2,1590,31.9,5,0,0,0,0,0,0
6695,M21554,M,301.7,310.9,1300,62.7,36,0,0,0,0,0,0
2089,L49268,L,299.6,309.4,1331,46.4,16,0,0,0,0,0,0
8238,L55417,L,299.1,310.6,1796,26.0,90,0,0,0,0,0,0
6816,L53995,L,300.9,310.7,1427,44.1,141,0,0,0,0,0,0
8700,M23559,M,297.3,308.7,1655,34.1,21,0,0,0,0,0,0
6641,L53820,L,301.4,310.4,1334,43.2,133,0,0,0,0,0,0
9703,L56882,L,298.9,310.0,1633,31.2,76,0,0,0,0,0,0
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0
